sec_code,sec_name,announcement_title,announcement_time,announcement_id,local_path,source_url
002870,香山股份,2024年年度报告,2025-03-28 00:00:00,1222925376,reports_raw/companies/002_sz_main/002870_香山股份/2024/1222925376.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222925376.PDF
002872,ST天圣,2024年年度报告,2025-04-29 00:00:00,1223373743,reports_raw/companies/002_sz_main/002872_ST天圣/2024/1223373743.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223373743.PDF
002876,三利谱,2024年年度报告,2025-04-02 00:00:00,1222983888,reports_raw/companies/002_sz_main/002876_三利谱/2024/1222983888.pdf,https://static.cninfo.com.cn/finalpage/2025-04-02/1222983888.PDF
002877,智能自控,2024年年度报告,2025-04-28 00:00:00,1223306082,reports_raw/companies/002_sz_main/002877_智能自控/2024/1223306082.pdf,https://static.cninfo.com.cn/finalpage/2025-04-28/1223306082.PDF
002878,元隆雅图,2024年年度报告,2025-04-29 00:00:00,1223376525,reports_raw/companies/002_sz_main/002878_元隆雅图/2024/1223376525.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223376525.PDF
002879,长缆科技,2024年年度报告,2025-03-18 00:00:00,1222822120,reports_raw/companies/002_sz_main/002879_长缆科技/2024/1222822120.pdf,https://static.cninfo.com.cn/finalpage/2025-03-18/1222822120.PDF
002881,美格智能,2024年年度报告,2025-04-28 00:00:00,1223323479,reports_raw/companies/002_sz_main/002881_美格智能/2024/1223323479.pdf,https://static.cninfo.com.cn/finalpage/2025-04-28/1223323479.PDF
002882,金龙羽,2024年年度报告,2025-04-03 00:00:00,1222990566,reports_raw/companies/002_sz_main/002882_金龙羽/2024/1222990566.pdf,https://static.cninfo.com.cn/finalpage/2025-04-03/1222990566.PDF
002884,凌霄泵业,2024年年度报告,2025-04-11 00:00:00,1223056727,reports_raw/companies/002_sz_main/002884_凌霄泵业/2024/1223056727.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223056727.PDF
002885,京泉华,2024年年度报告,2025-04-26 00:00:00,1223321386,reports_raw/companies/002_sz_main/002885_京泉华/2024/1223321386.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223321386.PDF
002889,东方嘉盛,2024年年度报告,2025-04-26 00:00:00,1223329113,reports_raw/companies/002_sz_main/002889_东方嘉盛/2024/1223329113.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223329113.PDF
002890,弘宇股份,2024年年度报告,2025-04-17 00:00:00,1223109941,reports_raw/companies/002_sz_main/002890_弘宇股份/2024/1223109941.pdf,https://static.cninfo.com.cn/finalpage/2025-04-17/1223109941.PDF
002893,京能热力,2024年年度报告,2025-04-26 00:00:00,1223327390,reports_raw/companies/002_sz_main/002893_京能热力/2024/1223327390.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223327390.PDF
002895,川恒股份,2024年年度报告,2025-04-10 00:00:00,1223043965,reports_raw/companies/002_sz_main/002895_川恒股份/2024/1223043965.pdf,https://static.cninfo.com.cn/finalpage/2025-04-10/1223043965.PDF
002896,中大力德,2024年年度报告,2025-04-18 00:00:00,1223126845,reports_raw/companies/002_sz_main/002896_中大力德/2024/1223126845.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223126845.PDF
002899,英派斯,2024年年度报告,2025-04-28 00:00:00,1223306367,reports_raw/companies/002_sz_main/002899_英派斯/2024/1223306367.pdf,https://static.cninfo.com.cn/finalpage/2025-04-28/1223306367.PDF
002903,宇环数控,2024年年度报告,2025-04-09 00:00:00,1223031728,reports_raw/companies/002_sz_main/002903_宇环数控/2024/1223031728.pdf,https://static.cninfo.com.cn/finalpage/2025-04-09/1223031728.PDF
002905,金逸影视,2024年年度报告,2025-04-15 00:00:00,1223095551,reports_raw/companies/002_sz_main/002905_金逸影视/2024/1223095551.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095551.PDF
002906,华阳集团,2024年年度报告,2025-03-29 00:00:00,1222945028,reports_raw/companies/002_sz_main/002906_华阳集团/2024/1222945028.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222945028.PDF
002908,德生科技,2024年年度报告,2025-04-26 00:00:00,1223332974,reports_raw/companies/002_sz_main/002908_德生科技/2024/1223332974.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223332974.PDF
002909,集泰股份,2024年年度报告,2025-03-29 00:00:00,1222944863,reports_raw/companies/002_sz_main/002909_集泰股份/2024/1222944863.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222944863.PDF
002911,佛燃能源,2024年年度报告,2025-03-22 00:00:00,1222866341,reports_raw/companies/002_sz_main/002911_佛燃能源/2024/1222866341.pdf,https://static.cninfo.com.cn/finalpage/2025-03-22/1222866341.PDF
002912,中新赛克,2024年年度报告,2025-03-28 00:00:00,1222926924,reports_raw/companies/002_sz_main/002912_中新赛克/2024/1222926924.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222926924.PDF
002916,深南电路,2024年年度报告,2025-03-13 00:00:00,1222778134,reports_raw/companies/002_sz_main/002916_深南电路/2024/1222778134.pdf,https://static.cninfo.com.cn/finalpage/2025-03-13/1222778134.PDF
002917,金奥博,2024年年度报告,2025-04-26 00:00:00,1223321104,reports_raw/companies/002_sz_main/002917_金奥博/2024/1223321104.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223321104.PDF
002918,蒙娜丽莎,2024年年度报告,2025-04-18 00:00:00,1223127298,reports_raw/companies/002_sz_main/002918_蒙娜丽莎/2024/1223127298.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223127298.PDF
002919,名臣健康,2024年年度报告,2025-04-29 00:00:00,1223376513,reports_raw/companies/002_sz_main/002919_名臣健康/2024/1223376513.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223376513.PDF
002920,德赛西威,2024年年度报告,2025-03-15 00:00:00,1222806371,reports_raw/companies/002_sz_main/002920_德赛西威/2024/1222806371.pdf,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806371.PDF
002922,伊戈尔,2024年年度报告,2025-03-29 00:00:00,1222946075,reports_raw/companies/002_sz_main/002922_伊戈尔/2024/1222946075.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222946075.PDF
002923,润都股份,2024年年度报告,2025-04-29 00:00:00,1223381594,reports_raw/companies/002_sz_main/002923_润都股份/2024/1223381594.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223381594.PDF
002929,润建股份,2024年年度报告,2025-04-26 00:00:00,1223329406,reports_raw/companies/002_sz_main/002929_润建股份/2024/1223329406.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223329406.PDF
002930,宏川智慧,2024年年度报告,2025-04-28 00:00:00,1223348255,reports_raw/companies/002_sz_main/002930_宏川智慧/2024/1223348255.pdf,https://static.cninfo.com.cn/finalpage/2025-04-28/1223348255.pdf
002931,锋龙股份,2024年年度报告,2025-04-29 00:00:00,1223375409,reports_raw/companies/002_sz_main/002931_锋龙股份/2024/1223375409.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF
002933,新兴装备,2024年年度报告,2025-03-29 00:00:00,1222944542,reports_raw/companies/002_sz_main/002933_新兴装备/2024/1222944542.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222944542.PDF
002935,天奥电子,2024年年度报告,2025-04-12 00:00:00,1223068984,reports_raw/companies/002_sz_main/002935_天奥电子/2024/1223068984.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223068984.PDF
002936,郑州银行,2024年年度报告,2025-03-28 00:00:00,1222927745,reports_raw/companies/002_sz_main/002936_郑州银行/2024/1222927745.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222927745.PDF
002938,鹏鼎控股,2024年年度报告,2025-04-09 00:00:00,1223032925,reports_raw/companies/002_sz_main/002938_鹏鼎控股/2024/1223032925.pdf,https://static.cninfo.com.cn/finalpage/2025-04-09/1223032925.PDF
002939,长城证券,2024年年度报告,2025-04-29 00:00:00,1223373827,reports_raw/companies/002_sz_main/002939_长城证券/2024/1223373827.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223373827.PDF
002945,华林证券,2024年年度报告,2025-03-29 00:00:00,1222946837,reports_raw/companies/002_sz_main/002945_华林证券/2024/1222946837.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222946837.PDF
002947,恒铭达,2024年年度报告,2025-03-29 00:00:00,1222944803,reports_raw/companies/002_sz_main/002947_恒铭达/2024/1222944803.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222944803.PDF
002948,青岛银行,2024年年度报告,2025-03-27 00:00:00,1222910658,reports_raw/companies/002_sz_main/002948_青岛银行/2024/1222910658.pdf,https://static.cninfo.com.cn/finalpage/2025-03-27/1222910658.PDF
002950,奥美医疗,2024年年度报告,2025-04-26 00:00:00,1223326945,reports_raw/companies/002_sz_main/002950_奥美医疗/2024/1223326945.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223326945.PDF
002951,*ST金时,2024年年度报告,2025-04-28 00:00:00,1223329977,reports_raw/companies/002_sz_main/002951_ST金时/2024/1223329977.pdf,https://static.cninfo.com.cn/finalpage/2025-04-28/1223329977.PDF
002959,小熊电器,2024年年度报告,2025-04-09 00:00:00,1223032188,reports_raw/companies/002_sz_main/002959_小熊电器/2024/1223032188.pdf,https://static.cninfo.com.cn/finalpage/2025-04-09/1223032188.PDF
002960,青鸟消防,2024年年度报告,2025-04-15 00:00:00,1223096573,reports_raw/companies/002_sz_main/002960_青鸟消防/2024/1223096573.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223096573.PDF
002963,豪尔赛,2024年年度报告,2025-04-11 00:00:00,1223055465,reports_raw/companies/002_sz_main/002963_豪尔赛/2024/1223055465.pdf,https://static.cninfo.com.cn/finalpage/2025-04-11/1223055465.PDF
002966,苏州银行,2024年年度报告,2025-04-29 00:00:00,1223374198,reports_raw/companies/002_sz_main/002966_苏州银行/2024/1223374198.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223374198.PDF
002967,广电计量,2024年年度报告,2025-03-28 00:00:00,1222972760,reports_raw/companies/002_sz_main/002967_广电计量/2024/1222972760.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222972760.pdf
002968,新大正,2024年年度报告,2025-04-29 00:00:00,1223373034,reports_raw/companies/002_sz_main/002968_新大正/2024/1223373034.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223373034.PDF
002972,科安达,2024年年度报告,2025-03-28 00:00:00,1222926405,reports_raw/companies/002_sz_main/002972_科安达/2024/1222926405.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222926405.PDF
002973,侨银股份,2024年年度报告,2025-04-29 00:00:00,1223372501,reports_raw/companies/002_sz_main/002973_侨银股份/2024/1223372501.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223372501.PDF
002978,安宁股份,2024年年度报告,2025-03-14 00:00:00,1222789664,reports_raw/companies/002_sz_main/002978_安宁股份/2024/1222789664.pdf,https://static.cninfo.com.cn/finalpage/2025-03-14/1222789664.PDF
002980,华盛昌,2024年年度报告,2025-04-18 00:00:00,1223124792,reports_raw/companies/002_sz_main/002980_华盛昌/2024/1223124792.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223124792.PDF
002981,朝阳科技,2024年年度报告,2025-04-08 00:00:00,1223020876,reports_raw/companies/002_sz_main/002981_朝阳科技/2024/1223020876.pdf,https://static.cninfo.com.cn/finalpage/2025-04-08/1223020876.PDF
002982,湘佳股份,2024年年度报告,2025-04-19 00:00:00,1223142535,reports_raw/companies/002_sz_main/002982_湘佳股份/2024/1223142535.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142535.PDF
002987,京北方,2024年年度报告,2025-04-12 00:00:00,1223070467,reports_raw/companies/002_sz_main/002987_京北方/2024/1223070467.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223070467.PDF
002988,豪美新材,2024年年度报告,2025-03-29 00:00:00,1222945060,reports_raw/companies/002_sz_main/002988_豪美新材/2024/1222945060.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222945060.PDF
002989,中天精装,2024年年度报告,2025-04-29 00:00:00,1223369014,reports_raw/companies/002_sz_main/002989_中天精装/2024/1223369014.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223369014.PDF
002990,盛视科技,2024年年度报告,2025-04-12 00:00:00,1223070667,reports_raw/companies/002_sz_main/002990_盛视科技/2024/1223070667.pdf,https://static.cninfo.com.cn/finalpage/2025-04-12/1223070667.PDF
002991,甘源食品,2024年年度报告,2025-04-19 00:00:00,1223155852,reports_raw/companies/002_sz_main/002991_甘源食品/2024/1223155852.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223155852.PDF
002992,宝明科技,2024年年度报告,2025-04-29 00:00:00,1223381971,reports_raw/companies/002_sz_main/002992_宝明科技/2024/1223381971.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223381971.PDF
002995,天地在线,2024年年度报告,2025-04-19 00:00:00,1223142648,reports_raw/companies/002_sz_main/002995_天地在线/2024/1223142648.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223142648.PDF
002997,瑞鹄模具,2024年年度报告,2025-03-25 00:00:00,1222881814,reports_raw/companies/002_sz_main/002997_瑞鹄模具/2024/1222881814.pdf,https://static.cninfo.com.cn/finalpage/2025-03-25/1222881814.PDF
003000,劲仔食品,2024年年度报告,2025-03-25 00:00:00,1222881481,reports_raw/companies/003_sz_main/003000_劲仔食品/2024/1222881481.pdf,https://static.cninfo.com.cn/finalpage/2025-03-25/1222881481.PDF
003001,中岩大地,2024年年度报告,2025-04-18 00:00:00,1223128217,reports_raw/companies/003_sz_main/003001_中岩大地/2024/1223128217.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223128217.PDF
003003,天元股份,2024年年度报告,2025-04-29 00:00:00,1223378100,reports_raw/companies/003_sz_main/003003_天元股份/2024/1223378100.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223378100.PDF
003004,声迅股份,2024年年度报告,2025-04-30 00:00:00,1223415634,reports_raw/companies/003_sz_main/003004_声迅股份/2024/1223415634.pdf,https://static.cninfo.com.cn/finalpage/2025-04-30/1223415634.PDF
003005,竞业达,2024年年度报告,2025-04-26 00:00:00,1223320880,reports_raw/companies/003_sz_main/003005_竞业达/2024/1223320880.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223320880.PDF
003006,百亚股份,2024年年度报告,2025-03-22 00:00:00,1222870071,reports_raw/companies/003_sz_main/003006_百亚股份/2024/1222870071.pdf,https://static.cninfo.com.cn/finalpage/2025-03-22/1222870071.PDF
003008,开普检测,2024年年度报告,2025-04-09 00:00:00,1223031265,reports_raw/companies/003_sz_main/003008_开普检测/2024/1223031265.pdf,https://static.cninfo.com.cn/finalpage/2025-04-09/1223031265.PDF
003009,中天火箭,2024年年度报告,2025-03-25 00:00:00,1222881882,reports_raw/companies/003_sz_main/003009_中天火箭/2024/1222881882.pdf,https://static.cninfo.com.cn/finalpage/2025-03-25/1222881882.PDF
003011,海象新材,2024年年度报告,2025-04-29 00:00:00,1223357167,reports_raw/companies/003_sz_main/003011_海象新材/2024/1223357167.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223357167.PDF
003012,东鹏控股,2024年年度报告,2025-04-19 00:00:00,1223150769,reports_raw/companies/003_sz_main/003012_东鹏控股/2024/1223150769.pdf,https://static.cninfo.com.cn/finalpage/2025-04-19/1223150769.PDF
003013,地铁设计,2024年年度报告,2025-04-01 00:00:00,1222973747,reports_raw/companies/003_sz_main/003013_地铁设计/2024/1222973747.pdf,https://static.cninfo.com.cn/finalpage/2025-04-01/1222973747.PDF
003015,日久光电,2024年年度报告,2025-04-15 00:00:00,1223091255,reports_raw/companies/003_sz_main/003015_日久光电/2024/1223091255.pdf,https://static.cninfo.com.cn/finalpage/2025-04-15/1223091255.PDF
003018,金富科技,2024年年度报告,2025-03-29 00:00:00,1222945439,reports_raw/companies/003_sz_main/003018_金富科技/2024/1222945439.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222945439.PDF
003019,宸展光电,2024年年度报告,2025-04-29 00:00:00,1223363829,reports_raw/companies/003_sz_main/003019_宸展光电/2024/1223363829.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223363829.PDF
003021,兆威机电,2024年年度报告,2025-04-29 00:00:00,1223375606,reports_raw/companies/003_sz_main/003021_兆威机电/2024/1223375606.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223375606.PDF
003022,联泓新科,2024年年度报告,2025-03-28 00:00:00,1222928827,reports_raw/companies/003_sz_main/003022_联泓新科/2024/1222928827.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222928827.PDF
003025,思进智能,2024年年度报告,2025-04-26 00:00:00,1223332123,reports_raw/companies/003_sz_main/003025_思进智能/2024/1223332123.pdf,https://static.cninfo.com.cn/finalpage/2025-04-26/1223332123.PDF
003026,中晶科技,2024年年度报告,2025-04-29 00:00:00,1223369982,reports_raw/companies/003_sz_main/003026_中晶科技/2024/1223369982.pdf,https://static.cninfo.com.cn/finalpage/2025-04-29/1223369982.PDF
003028,振邦智能,2024年年度报告,2025-03-28 00:00:00,1222922770,reports_raw/companies/003_sz_main/003028_振邦智能/2024/1222922770.pdf,https://static.cninfo.com.cn/finalpage/2025-03-28/1222922770.PDF
003033,征和工业,2024年年度报告,2025-03-27 00:00:00,1222912011,reports_raw/companies/003_sz_main/003033_征和工业/2024/1222912011.pdf,https://static.cninfo.com.cn/finalpage/2025-03-27/1222912011.PDF
003035,南网能源,2024年年度报告,2025-03-29 00:00:00,1222949541,reports_raw/companies/003_sz_main/003035_南网能源/2024/1222949541.pdf,https://static.cninfo.com.cn/finalpage/2025-03-29/1222949541.PDF
003036,泰坦股份,2024年年度报告,2025-04-18 00:00:00,1223121074,reports_raw/companies/003_sz_main/003036_泰坦股份/2024/1223121074.pdf,https://static.cninfo.com.cn/finalpage/2025-04-18/1223121074.PDF
